id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
221,1.3880262142550369e-06,3.4167022268422977e-06,1.702943434762827e-08,8.005659783146421e-07,2.668044540580517e-10,6.031875172170346e-10,5.362638500376263e-08,8.019398320919954e-08,3.723428645102456e-05,1.0545929040720828e-07,7.438287410155019e-08,3.544220190728979e-08,0.0009588493960076319,8.161573591378689e-07,4.4153966500666255e-06,1.087171280430406e-09,1.4413851355643995e-06,3.208052856243396e-07,2.063347083591533e-09,5.868229980941612e-06,7.168722164840071e-08,2.1392373158303345e-09,6.834256919663594e-10,1.4638552574608503e-10,6.130387721579751e-10,1.6152102521390596e-09,0.00035482474707003686,1.040373029490461e-08,4.1075207213964335e-13,1.6867417488488542e-11,5.3083691591342926e-11,2.9650119285048664e-07,9.923077227707761e-08,1.1505980486462086e-09,3.280041019311772e-08,1.1460627558718813e-09,7.747402365307399e-07,7.448442248084885e-09,1.4994866998072905e-06,2.9403136010330727e-08,2.1175625459656703e-08,0.9965823872319193,9.409759211054812e-10,3.504389627664748e-08,1.7515593116675248e-10,9.793385477969409e-08,8.207017968581719e-08,0.0007416857566839985,0.0004486123535536067,9.173591015621237e-08,7.003035355974133e-05,1.4415399401936063e-09,3.8950590567773706e-08,3.836708250877203e-07,4.009804322550281e-08,2.1626113435972633e-08,6.639999690612051e-10,2.546338915256592e-09,7.045575488435936e-07,4.28265930618523e-07,2.6024381909889676e-09,2.0135800528006116e-11,3.5542998639491134e-10,8.598235085508586e-07,6.572510941871989e-09,3.7794342332579556e-08,3.336790702120285e-10,4.0707011474080545e-11,3.054722902978232e-10,1.0452523534389623e-11,1.2591687038782323e-11,2.7857722734272938e-08,5.6523929585063965e-09,4.759911590106343e-13,1.5352606231682088e-06,3.428795271973024e-08,3.2949103305943995e-08,8.977567455471885e-07,1.21316299064851e-06,1.2981177514579144e-08,8.230746834151171e-08,1.2662263114578742e-09,9.313024686588169e-07,1.0530975901912894e-05,2.6164618673736153e-06,1.1431299476752925e-05,4.545048052913017e-09,2.0242182642297203e-07,1.979643640763126e-09,2.1131243130688486e-07,5.490610772137377e-11,6.162022658522265e-07,1.400451283908017e-10,4.124543704092714e-09,0.0005295407756699088,0.00021859453121028294,1.044641985385716e-09,3.2282268151484347e-06,9.153564393864099e-08
222,0.00041524999557609375,4.733630953838681e-05,1.7582148535350425e-08,4.054771632101848e-07,4.85542765768959e-06,4.557517591152167e-10,1.4518645020908916e-07,2.1213076679462904e-05,0.0025348329543415085,2.2422211751310634e-07,2.722813800180896e-06,0.0003190311288926931,1.8772940016494026e-05,8.962147684111754e-06,8.485214935025771e-05,7.116739528860624e-09,0.0010197262794421184,0.0011898338054160192,2.6628049768125686e-05,5.4377544136318726e-06,2.4844446867415646e-07,1.9203677411427177e-09,2.7032745443364558e-09,8.59098951174343e-10,1.6969044752856236e-08,1.4593616345095127e-08,0.00027072845919048335,4.36621151800878e-06,1.3984750072580864e-11,1.4593239460640273e-10,3.1682599987271025e-08,3.8536211938446853e-08,1.808161716424605e-07,5.967067358037829e-09,2.66963761854014e-08,3.924146292259814e-08,3.395560425726621e-08,4.6038826073723855e-06,4.729212546788946e-09,4.0529692440749254e-08,5.501403411491646e-07,6.396235948812713e-06,1.7947481900920538e-08,9.911163248796688e-07,3.1106186965960505e-05,5.5315320147107215e-08,1.1775497226008791e-09,4.701611069027695e-05,2.2286506475394085e-06,0.0010720528560859716,9.755591161876869e-09,8.941805112040256e-10,5.937781314120581e-09,9.478739612644327e-09,3.220428492545544e-09,7.416535066766561e-11,5.855354872451849e-09,9.555090507032082e-07,0.00033286987168720854,7.104919512284201e-09,3.4429760224591846e-07,6.222034283893849e-10,3.6856317067053764e-06,2.1042696217034154e-05,1.7302334429885938e-07,1.397902854603904e-07,5.454589083653086e-08,5.946854169005863e-07,2.4597589476273795e-10,6.256262176561188e-08,3.2818291853984314e-09,4.1580354831290404e-07,9.26758438746709e-10,9.202843702787267e-06,2.180632371407672e-06,1.3122030393001305e-07,1.712119995799124e-06,1.9050425222379424e-06,1.9265551058250037e-07,1.153438249100101e-09,1.5758364224176051e-09,1.4831048998489329e-07,3.1905726452467515e-06,2.0013357598738854e-08,6.70655442209934e-07,0.00012423801321966512,4.188214041105245e-06,9.53165983553158e-07,1.9129119720942697e-08,0.0026279405068287114,1.2554718774947441e-07,4.65220031758918e-05,2.452532534221624e-07,1.8251259697154588e-06,0.0007433565543847703,0.9889283224213853,5.119488089975621e-08,8.916886183539693e-07,5.216032281878991e-07
223,7.017758616711806e-06,2.7978776537734565e-05,9.047066383001473e-08,4.724683416098334e-06,8.564704765669465e-06,7.631439612216225e-09,9.038950686347925e-07,0.9901403597918006,0.0008142110410330485,1.2900857360012176e-07,2.0994197190004762e-05,0.00017360186726075345,0.0002152840605758881,8.45134735905357e-05,9.656372983199357e-07,7.954647906765018e-09,3.951737814933024e-07,0.0022464119672731078,2.9550870122061867e-06,6.980039116434767e-07,1.3688282503955721e-05,5.076793226353108e-10,4.495217893592044e-09,3.1218874958801316e-08,2.2995344952837013e-08,1.1440693682900636e-08,1.1114470770252744e-05,7.95411340318834e-10,1.558279190014163e-07,9.77607000749121e-09,4.700574923742557e-06,2.3328367559625252e-08,4.469861820126056e-07,3.035420282580484e-06,4.624458705750424e-09,7.62621046003047e-07,4.532864927400392e-10,6.604817986202164e-07,1.4470532998252867e-09,1.133571358117693e-09,9.672718093961399e-10,3.400005845599027e-07,6.397767203048468e-08,9.199639586073321e-09,3.887053572689124e-06,2.125097938357009e-07,9.074006465407667e-08,1.1386500901586944e-06,0.00025014215060378955,0.0016767165863644945,1.8370915080939422e-09,1.5256138166085958e-09,1.0713844888193196e-05,9.480300541025164e-06,7.443517819802802e-08,1.5540138491528216e-08,1.3064282147075807e-09,1.02300947219416e-07,4.305515756439383e-06,2.0224276421631e-09,1.0173923414905956e-06,3.317056629100002e-09,6.054491201215169e-06,7.488852801269166e-08,2.1649451089376418e-07,2.5368156341172062e-06,2.1576006704482334e-08,7.256578294467407e-08,1.0899033000794827e-08,4.964924921462448e-08,4.609304654664079e-08,1.073397727781695e-07,1.2551892774787227e-10,0.0005469881157679202,2.456325796905894e-06,3.97027346821712e-07,1.1713788840433875e-07,6.122326174957757e-10,6.279123738068847e-09,1.9359293536159044e-06,5.229447074209039e-08,2.532626012439598e-06,6.757192047031166e-08,1.5691658427861428e-07,1.4987766782330017e-07,4.510740826839287e-06,0.00020296725576787834,6.288534835552031e-09,2.4361992823128426e-07,1.86497451702016e-05,1.6732729202679824e-07,0.00037544356826378996,0.002849716088759157,0.0001229581063807512,1.373402963164253e-05,1.69859242582924e-05,3.435472292389367e-11,1.9536240603419913e-10,8.775218303950695e-05
226,0.0016890585967229042,2.0183826835605107e-07,7.289499117676134e-11,2.136398039964543e-05,4.182143560759719e-08,1.5578886249401038e-11,4.2900569286551663e-07,7.647866559030555e-07,0.0005430406407673789,2.106953519702754e-09,1.6043963614212362e-08,3.03214593670565e-06,1.0339457564717621e-07,2.126904316868191e-11,6.554054798772859e-07,2.5973644466008563e-12,1.3106649944700916e-05,3.6925391370377626e-06,3.8372418018511e-06,5.579287160899662e-07,1.419733439388665e-07,4.3876030531977443e-13,9.760194723267942e-15,6.875988365874707e-12,1.8227599343871588e-08,1.1567709507462026e-12,8.146183132953485e-05,1.5004753621606008e-10,6.051075460422838e-12,1.1058836557967062e-11,1.075723860157918e-09,8.060255019468484e-13,9.142027199727957e-11,1.0843169529554135e-11,2.528087932872193e-08,1.0697037298572119e-09,2.3680105946658694e-08,5.006470427285947e-06,1.4715396724992579e-06,1.0854920010366506e-09,2.913103146497084e-06,2.085821865127195e-07,6.225188273594446e-09,1.6729008694012082e-05,1.668291552349926e-11,2.5692908824466053e-07,4.330609127960247e-14,8.263159189334212e-05,0.0047520426692725035,0.008667570716562914,6.317132148511944e-09,2.615702768995138e-11,3.573680394624473e-10,4.579235418000181e-09,3.4563793868216974e-10,5.2345740148336854e-11,1.8968619391329454e-12,3.6873488553348233e-08,0.00018199548786014723,6.586984799526399e-06,1.1642484345218814e-08,1.7290710972656257e-08,3.009265602590995e-11,1.0239557102342051e-05,1.8016578920115802e-12,4.0573960098248054e-11,6.922714725596187e-13,9.998912838100046e-08,1.7224652984274612e-10,0.0002626411130288153,2.0137579968303934e-10,3.491451860754774e-07,3.0525458947458054e-10,8.535870438561275e-06,5.4446583191701597e-11,2.824533207894267e-09,0.0003434762792042223,3.432413991884775e-11,9.693907247522825e-12,1.989647242747224e-09,7.44813934172517e-12,1.614661812896914e-08,0.00014880669507418652,4.887476294545197e-10,7.38350836480399e-07,0.0001113208596574385,3.6277527837821656e-06,3.575119104743542e-06,4.410455898910449e-12,0.9788094927759557,3.870697748646057e-05,4.6793563570196966e-09,1.3008318632900693e-09,1.32430796225679e-08,0.004109565546599593,6.965729210519954e-05,4.921576130325868e-08,3.465433318058908e-10,2.517576508083267e-11
229,1.4159064224239206e-06,0.0004867282412665575,5.1422453421117496e-05,1.3751899559044276e-05,8.934349187702729e-08,4.996575199851106e-08,4.734743025868425e-08,7.83219616069957e-06,6.716797864699669e-07,3.0395717386303704e-07,2.3892879289506924e-07,3.5138449715043627e-06,0.00040263682787993355,4.999734963978999e-07,2.5596625737157775e-07,6.502913742210858e-09,3.927681596411013e-09,7.021184282371666e-07,9.211403635006233e-08,1.8375932092756246e-05,2.0967392436603234e-07,1.2889278209431126e-05,7.553857009663843e-08,2.598213093654998e-07,3.125033519635474e-07,7.971679669201148e-05,1.7879391966887582e-07,3.808533495955281e-08,1.7369398639231108e-08,1.3028268902243392e-07,2.3312494533484923e-05,1.8277368435447028e-07,8.209057434124043e-06,2.1941236776006933e-07,7.938336200103147e-08,1.4269942737793333e-06,3.778845581226028e-08,1.7098894766229798e-08,4.740619348254905e-09,4.95655853286358e-06,1.7264204323150025e-08,1.1765761926756364e-05,1.0897137299898529e-08,1.2797959623952774e-07,3.391121605513068e-07,1.6451021548785324e-08,4.619694637727855e-06,1.702240393135764e-06,2.0040573824399175e-05,4.026843195586954e-07,5.198279279986834e-06,1.4737474456710675e-09,1.0102405581808333e-05,2.6518090495268623e-05,8.384105727516443e-05,1.1467655522218347e-06,3.5814027324161514e-06,1.4350612230637792e-08,1.4080711821498817e-08,2.871518658853948e-09,4.193750168504231e-06,1.23493227268535e-08,1.7923353640136036e-05,8.193191030483743e-08,1.4299945790692028e-06,0.0001309478003614309,2.35942904416787e-08,9.659887493967709e-07,2.9455473000671986e-06,2.226050429422392e-07,3.192402529826602e-07,1.946956905007861e-08,2.663107236264333e-08,8.693221413892985e-07,7.543544971066536e-06,2.9433777618922807e-07,1.645321041901927e-07,4.927538568736351e-09,2.841506543942621e-08,7.992624857835137e-06,2.683740039737494e-08,5.796101496472514e-07,5.306450060347843e-09,2.699250242904266e-08,3.176363992147985e-09,0.00010070893967465464,0.00010799005771792705,1.3268659850837128e-05,6.922452499180409e-09,4.237960060634833e-09,1.1194105169451785e-08,2.086029072331896e-05,1.7884782129747143e-06,4.1729156660358876e-07,4.950428627204048e-07,1.5157555092984274e-07,8.96209524408207e-07,4.929163151932326e-06,0.9982814430437639
230,2.036608178894845e-09,1.7393375669200967e-08,1.298657940587331e-07,2.713971874003382e-10,1.5341702594528998e-08,3.78359796079024e-07,1.1152536850585539e-06,9.64220150289757e-11,3.948815732117824e-08,1.0340113204291289e-07,1.3093364646623326e-07,5.121023099683942e-10,1.9066533818576723e-09,1.2434959499420921e-06,0.00010697281631990342,3.540493697564271e-05,1.3792481154582454e-05,3.229703998983724e-08,1.007582272897373e-09,7.550629845255712e-07,1.7011775040035152e-10,4.777278953755801e-05,0.0012257295045488145,2.282319721787502e-08,3.3912130122699176e-08,3.8063480877302917e-07,3.270211802127414e-06,0.0004883531235094328,4.913594561068585e-10,2.6803484125380494e-08,5.2359827429052246e-08,5.875487052667516e-07,3.706259047891457e-07,8.73761179755919e-09,3.7948726428301668e-06,1.2458021697646815e-08,0.00016457749321734382,8.281312198991842e-08,1.0264056655228343e-07,6.70554395519507e-07,1.270788198557018e-05,1.5293665561445832e-06,1.302882840020092e-06,3.7330553233670247e-07,5.329174668747527e-06,2.2103620964437102e-08,1.5221189968979048e-07,6.30096568314112e-08,5.264473300705258e-11,3.904577339963005e-09,2.231375626570912e-06,4.274667317696832e-06,2.0057872354556927e-09,4.991909902527731e-09,1.3941005142514773e-09,4.998179885363e-08,3.01277316937904e-06,3.3391723504066194e-05,3.8922794218902673e-07,9.307124059700138e-08,3.222189129301691e-08,2.405015279513431e-06,3.017214108340984e-07,3.2951854743119467e-05,1.430883596768051e-06,1.539422576970311e-08,0.0011849932098481975,1.72788213975972e-05,2.0294062272341735e-08,2.8787548809121974e-09,1.579816853321737e-07,5.252200058428491e-07,3.3815708963085945e-05,1.2303968321206076e-08,1.9891727739571834e-07,5.942228033862155e-07,1.0472137428929396e-07,0.9951858350872077,0.00018404942479894394,1.9391994388351605e-11,3.4030756415110815e-07,1.403451881356021e-07,2.2409271012581028e-06,4.569969262276107e-06,2.178746737691527e-06,1.1839570110762163e-08,6.428548478473568e-08,1.0598920354971321e-05,9.110423904031095e-06,1.3805759946108456e-08,6.99926796489696e-09,1.4967659148330935e-07,1.2729475816018862e-10,5.6586040739958845e-08,2.8744169393473285e-06,0.00011742008074950479,6.035706791310443e-06,0.0010385359595114381,2.3398301582980507e-09
232,6.549258869908625e-06,4.4903610760408025e-06,1.8631241553096608e-05,0.9912806859062948,1.025907562608351e-07,1.053717509101535e-07,4.9610638967385006e-05,0.00031254632054366895,1.4197642776331745e-05,1.9736300733234923e-08,4.448259310116325e-06,1.0832927470135177e-06,0.0009111396037754972,2.828432314374922e-06,6.724422238280768e-07,1.6369615549228921e-07,4.025837829538029e-07,6.544194828268985e-05,5.333066484383257e-05,1.3358567001229798e-05,1.0027484796820193e-05,5.452388509180794e-07,3.838589977760155e-06,2.0524725963378543e-06,5.193620837862953e-06,2.0412068957757426e-06,1.3074527351004888e-06,6.843300068957035e-06,8.652404193011888e-06,1.4037820964751693e-06,4.0042646503541755e-05,2.81515544048538e-06,6.409941301646781e-05,5.4999062376057484e-08,6.918131202502736e-05,4.7481915672121115e-07,9.52442592076613e-05,1.803010126699053e-05,5.395713762585614e-07,9.225397690248235e-06,9.10237036048448e-06,8.276371708777408e-05,4.5485897479545266e-05,1.1964329209162981e-05,9.317733544856528e-06,0.00014805875492153036,1.9975563342281347e-06,2.0209240957178315e-05,2.2753381666764007e-05,1.5191723952502253e-05,0.0005111257153043295,7.133087631598318e-07,0.0003307818222865962,2.3415807275570524e-05,3.9265524893192756e-07,5.5202996660512025e-05,3.907412009628839e-07,2.6160101715461e-05,0.0002511593086819823,1.0988715287726504e-06,0.00011910875570534577,4.0786444865762906e-07,3.173591665580579e-06,1.0062025271002613e-06,1.2589686394883748e-06,8.51525422607027e-06,1.840673320044104e-06,9.058032210300831e-06,1.2387914242247898e-05,0.00011429395091543256,6.659839392865722e-08,2.07037242228491e-07,7.08946011923351e-08,5.968588571784016e-06,2.7824757562727574e-07,1.9954481853952693e-07,9.373954113552166e-06,8.909264704811787e-08,4.9641519646195775e-08,0.00032535909569428756,1.1184128324909564e-07,0.0008172106177190036,6.215661869198896e-05,1.2856237529690355e-05,3.445195945053206e-05,0.00017893251690512013,0.0013822944405722285,0.00014745484819335452,5.118899234176401e-08,0.00010163484352608887,2.3172837376721424e-05,4.5979812775555526e-05,9.311135841987279e-06,1.1591386668897868e-05,0.0018342412941303027,5.359426292511624e-06,9.345857590195838e-06,3.828773944035543e-06,5.8592638137246276e-05
234,5.226149901743513e-05,5.54303735432638e-05,1.6433186207402687e-09,2.279421500335533e-05,5.620279911469621e-08,6.662026524848555e-09,4.303974339436381e-07,5.6911072388309964e-05,0.0009577735295081445,1.6804394048975223e-08,2.047795563862258e-06,1.0907058777310172e-05,0.9961508970403808,6.755954185531897e-07,1.4178590281095723e-05,4.509096159247094e-08,1.3637354004440672e-06,7.672220545266344e-05,1.8028802731410567e-06,8.691897865107033e-07,8.487216816197171e-06,7.321789420975353e-10,9.221245406689427e-08,4.245331005668461e-08,3.181540894356218e-08,1.2549102482488754e-07,1.5145002156411891e-05,8.156334573205706e-10,2.0137922774586664e-09,1.811055873040917e-08,6.221082251658955e-09,3.845177726455154e-09,7.666485798729516e-07,1.2767598061559495e-07,1.2899976640324136e-08,7.514181256914574e-08,9.899196962268356e-08,2.9203671665327756e-07,1.1516997357568741e-07,1.7512394688293108e-08,1.204069368856316e-09,0.00022816275441812393,1.0839230683962043e-09,2.4187286489013436e-09,1.2535184846622062e-07,3.137141285765383e-08,1.4476847927532217e-06,6.080540357713251e-07,0.00040919448648847536,1.1088938406076059e-05,4.116801476938659e-07,4.565308699531792e-09,3.019395399470724e-05,0.00046252796508217104,5.005365526579748e-05,8.470940683222406e-06,1.9255115172063023e-07,1.0713600099215465e-08,1.6054458182102697e-07,1.8940100390244055e-07,1.487678015685638e-07,2.8386068407886464e-10,5.50426045597617e-06,6.010120370410376e-08,3.2657434249668427e-06,0.0005578689893619348,2.9488645432976395e-09,7.333478784931159e-09,6.945786770779908e-09,2.902447530406337e-08,4.341274323042285e-07,3.38423126165229e-08,8.050875757943534e-09,1.3469696203751959e-08,1.3120832580114484e-05,2.1516151835178877e-07,6.221422453162538e-08,9.120552236183649e-08,2.8664762805726802e-08,2.4122653413137305e-06,2.5900054534279195e-07,2.539256018417759e-08,1.940919645789119e-07,4.7247860641867746e-07,7.169713000408455e-06,3.395035563548367e-05,1.7657269257912757e-05,2.1603661012613785e-07,1.9348683541661418e-08,8.988937688931965e-06,9.260932374145467e-09,0.00021394050185575536,8.058092076088699e-07,0.00032726110134958435,0.00012085581528112875,1.3021197267993628e-05,1.9755699621801034e-09,3.3195767432351915e-07,3.79726156574253e-05
236,4.054962864288117e-09,1.4382984198257149e-08,0.00013308893118779984,0.00018025517713225284,2.1982847270541973e-07,4.566822142540251e-06,3.6893303867585357e-06,7.130982411664567e-06,7.915837527305093e-08,1.4107259301249542e-06,0.00024653060971339095,8.896754581527583e-09,1.3630481039425368e-07,5.460877556694202e-05,2.2173461274639174e-08,1.9036714948975585e-06,2.379106199106068e-07,3.0419546221373987e-06,2.055546069442311e-08,3.543304316042339e-06,1.4184923116413667e-07,0.0004727587683161149,1.1225813073745749e-05,1.5060645439202175e-07,6.005141931483983e-08,8.792171612110617e-06,1.6321162324308872e-07,0.00014973916170223,1.6400847872207545e-05,3.6368823680168244e-07,1.872921512369223e-05,0.9846487858979573,0.0005220269791783998,1.3648534410416052e-06,0.00015689884258258466,2.636076000739177e-07,0.00014045929821589263,4.0560316201758844e-07,7.88834671316733e-07,2.9840483959164588e-06,2.0005320764604323e-06,7.449762682362393e-05,0.00010439990180057364,5.595988488388878e-06,6.343105999687857e-05,0.005024801232451137,0.0005576636527109495,3.1859023335060414e-05,1.939645713412887e-08,1.0859271472747383e-06,4.560270676581215e-05,1.9272884232355984e-05,6.483419550722096e-05,1.3397031896292134e-06,2.9246719074979357e-08,4.027918849134755e-06,6.250100500600052e-07,0.00027822754454277484,0.00018515069656173025,6.91779329803124e-08,3.157837690148724e-05,3.751213935228979e-06,3.110708420353115e-06,4.942528315773232e-07,2.8328221236739868e-06,6.511627538318298e-07,0.00035105838172707135,6.088630549528818e-06,0.004457133080270734,2.867022274062559e-07,1.1353580173966308e-09,2.5937290424978822e-08,6.477419262879444e-07,1.3637139026687175e-06,5.087765753135198e-07,9.132624961838887e-05,9.439362388995694e-08,2.0950997633213386e-05,1.4384874124161905e-05,5.204660509336205e-06,2.670952055207997e-07,4.867147792070129e-05,3.272666467511755e-06,0.001058538424289422,0.00019659351246697,3.141733654732683e-07,1.2283645479975789e-06,3.4894516227738644e-06,2.2262061607725553e-06,1.6450820931784837e-07,5.725964488054541e-07,1.1672008586581221e-06,2.1526703627144038e-05,1.849358487626649e-08,0.0003989992514377708,3.7665942047306314e-06,7.669718153058317e-07,5.02915882920825e-06,4.343010320238899e-06
244,3.1359999332974927e-07,1.8709256925821304e-06,1.529576181192323e-08,4.381943443511974e-07,7.83253154772312e-07,1.2979058529844178e-05,9.267300138505104e-10,3.2086713478343844e-09,9.229269780321774e-06,5.76825707132215e-07,8.56230127354619e-06,3.603700344047244e-11,9.798724121280907e-09,1.0833909430803414e-08,1.2968611969405607e-08,1.0108088371970771e-06,0.00021983911688391479,2.0516196751917202e-10,6.02346590649279e-09,3.6870682648970377e-09,5.707962460116037e-06,3.5646847629871294e-07,5.028034750620566e-09,7.4171591680169e-09,3.1132271530525203e-11,3.109482212978884e-10,4.064184862815069e-05,6.335659329715902e-08,2.801861683729272e-08,2.3673269437513134e-07,1.0869706486208384e-11,0.0008910130082637306,2.0097643184841417e-05,2.641682424094569e-07,3.15031559634503e-07,4.273491054890808e-07,1.982317741042581e-08,3.607556388546549e-09,5.658800404854482e-07,6.057534279097307e-06,3.0930982090799503e-09,2.546754159140523e-06,2.5775141406882363e-07,2.1327430958602663e-10,1.31082586094205e-06,8.279316339197267e-07,1.2028307020027553e-06,5.636916786813863e-09,4.447641736110712e-10,1.1505387822921296e-08,6.615061498441243e-07,0.0018334207340053494,1.695200770097733e-10,5.2883630013196085e-08,5.860314877649919e-07,5.782584380921449e-07,2.134138217054965e-06,9.974976753188136e-10,2.7324597800895852e-08,5.340746178044214e-07,6.540634172407703e-10,6.308359909748841e-08,3.529965361606515e-10,1.7896288481372503e-08,0.00016381611041226893,4.003239852970781e-08,2.3813162817628294e-07,2.986515712803203e-10,9.063013975829658e-09,2.238982759283311e-08,2.614450134742681e-09,2.0811210480650015e-08,1.869277114277093e-05,1.0492856438291407e-10,5.5170255802208234e-05,3.7153268171665517e-06,1.130998677750405e-09,5.012855376135274e-06,0.0002704081102288118,4.783959791976546e-10,3.4833782221154144e-07,1.5981930389599777e-08,1.0572789768300315e-06,3.586987518480342e-05,0.9963775952104331,7.151810680562985e-11,2.4654557969839612e-12,2.2463449139407026e-09,6.695005535643737e-07,1.0085966357083744e-06,2.9833039019975725e-07,1.7595792885447413e-09,1.1192507842456155e-08,1.5026222220296593e-08,1.2995298547359706e-07,4.26451512859789e-09,1.0245289564342165e-10,9.658304153022352e-08,2.5394753299499805e-09
250,3.216228244675885e-06,1.6827546576103511e-06,1.7668414607039627e-07,6.952757503651187e-05,1.3468167690794786e-08,4.383125425623855e-08,4.144306788169016e-07,2.1996773013592357e-05,2.962043077653417e-06,4.14202654224766e-09,1.0663513096972368e-06,1.1836506509477927e-06,0.0026919420679623273,8.197289357030559e-06,1.914027084536216e-06,8.993628061670289e-08,1.5886130835304623e-09,3.73460013267919e-05,1.1989785982645718e-06,7.150691143297819e-05,5.621772005302971e-08,9.054617512643028e-08,4.5430223894061977e-07,4.2658393957750086e-08,1.256473963768928e-07,2.1236469992385344e-07,4.7054448132887503e-07,9.162638513682363e-09,3.958041424337013e-06,6.088309418753765e-08,7.230493515206496e-06,4.950154338068071e-09,2.992234015591035e-05,4.617553570031211e-07,3.5073848944732477e-07,2.0028377870179952e-07,2.1877790972660386e-06,8.818087967088543e-09,1.4011331617632332e-07,3.389719734095819e-08,7.286534843315261e-09,3.847653697119071e-05,1.1862804631519616e-07,2.838618487806416e-07,5.1347273144804856e-08,4.209843305269984e-06,0.00011579059739396066,1.6677415615739864e-06,8.210388495871796e-05,4.570133080724587e-06,0.008710043864435732,3.70496974141985e-08,0.038622591405539496,0.9167046161035103,0.0009743070795439255,0.010792107457511944,0.00013688256457158936,5.7973171333156e-08,9.218851843827223e-08,6.577871932258715e-08,1.5448579876936408e-07,4.612417431380955e-08,1.7938385736083703e-05,1.4777115384671465e-07,4.715401538875632e-06,6.411784124382411e-05,9.864238655587862e-07,2.6144898737645933e-07,7.600081503853051e-05,0.0030062843026511877,1.777232460144281e-06,8.107144205019774e-08,1.426406335211505e-08,2.15671250210427e-06,1.1411611543192824e-06,1.583438109124031e-05,5.402773972839359e-07,2.2081003286610686e-08,2.6263785472186636e-09,0.00040912281623657745,6.900773245643575e-06,2.967457877537171e-06,5.465164008635941e-07,0.0037224597124246653,2.0046146339541088e-08,1.4412164196072553e-05,0.012537668688701542,4.63296625571037e-07,4.397527733641124e-08,5.32761583945901e-07,7.983422413584559e-08,5.966500891292584e-05,8.163941033772109e-07,3.1730369013135774e-06,4.551687205011162e-06,1.0634160356327068e-08,4.610396397476015e-07,3.6899879850716915e-07,0.0008949247531319287
